locality,property_type,num_floors,num_bedrooms,road_width_m,width_m,length_m,price_vnd,area_m2,dining_room_bin,kitchen_bin,terrace_bin,car_parking_bin,locality_population_density,lat,lon,distance_to_center_km,nearest_school_km,school_count_3km,nearest_hospital_km,hospital_count_5km,nearest_marketplace_km,marketplace_count_3km,nearest_supermarket_km,supermarket_count_3km,nearest_mall_km,mall_count_3km,nearest_bus_stop_km,bus_stop_count_1km,nearest_metro_km,metro_count_5km,post_month,post_day_of_month,post_weekday,post_is_weekend,post_age_days,locality_listing_count,location_cluster_20,location_cluster_50,location_cluster_100,price_per_m2,property_type_area_m2,property_type_road_width_m,property_type_width_m,property_type_length_m,property_type_num_floors,property_type_distance_to_center_km,property_type_locality_population_density
phường phú thọ hòa,1,3.0,5.0,30.0,8.0,50.0,33000000000.0,400.0,1,1,0,1,46.502,11.0719132,106.7039386,32.63433029024414,0.8594966512995836,5.0,4.253158000200385,3.0,1.3919412600801548,1.0,0.4714212209577637,0.0,4.030663398606247,0.0,1.2937337651324392,0.0,2.789766515743807,0.0,6,20,5,1,0,53,cluster_3,cluster_11,cluster_2,82500000.0,400.0,30.0,8.0,50.0,3.0,32.63433029024414,46.502
phường an đông,1,9.0,8.0,30.0,8.0,18.5,67900000000.00001,147.0,1,1,1,1,61.537,10.7516622,106.6711534,4.287001686891177,0.0585474719829266,172.0,0.296311588873638,79.0,0.4808684644521213,47.0,0.4285313014937131,51.0,0.7230678932342107,12.0,0.1500584145861251,79.0,3.61914386345982,2.0,6,20,5,1,0,53,cluster_2,cluster_10,cluster_3,461904761.90476197,147.0,30.0,8.0,18.5,9.0,4.287001686891177,61.537
phường bình hưng hòa,1,5.0,15.0,12.0,20.0,18.5,35500000000.0,370.0,0,0,0,0,22.19,10.8102853,106.5999488,11.641551767712311,0.5192528396378361,56.0,1.7457409736900074,5.0,2.522596848321352,1.0,1.2162911776420695,4.0,2.093431223893571,1.0,0.1630770215139599,20.0,2.789766515743807,0.0,6,20,5,1,0,44,cluster_6,cluster_40,cluster_72,95945945.94594595,370.0,12.0,20.0,18.5,5.0,11.641551767712311,22.19
phường tân tạo,1,6.0,64.0,10.0,6.0,70.0,39000000000.0,420.0,1,1,1,0,7.707,10.7499877,106.595671,11.88803823619302,0.316110474438171,28.0,1.1955935338829031,12.0,0.6373372729178152,6.0,0.6479906077396446,8.0,1.9528978923122575,1.0,0.2806059366528631,18.0,2.789766515743807,0.0,6,20,5,1,0,16,cluster_16,cluster_39,cluster_65,92857142.85714285,420.0,10.0,6.0,70.0,6.0,11.88803823619302,7.707
xã bà điểm,1,1.0,3.0,30.0,10.0,32.0,22500000000.0,317.0,1,1,1,1,7.026,10.8688307,106.6152616,13.823983305649271,0.00685435196557,29.0,1.906796910578254,5.0,0.146541719735417,15.0,1.0387010612582035,7.0,1.539368194035441,0.0,0.0170647723944973,22.0,2.789766515743807,0.0,6,20,5,1,0,8,cluster_14,cluster_6,cluster_70,70977917.98107256,317.0,30.0,10.0,32.0,1.0,13.823983305649271,7.026
phường tân bình,1,2.0,7.0,30.0,9.0,46.0,48000000000.0,280.0,1,1,1,1,42.157,10.80344,106.6373555,7.5441086273688125,0.4539069627331325,93.0,0.6020589165713851,26.0,0.3379657310177452,15.0,0.4837019764697036,17.0,1.7334644577840184,3.0,0.0608024061290015,36.0,2.789766515743807,0.0,6,20,5,1,0,142,cluster_6,cluster_1,cluster_89,171428571.42857143,280.0,30.0,9.0,46.0,2.0,7.5441086273688125,42.157
phường thới an,1,1.0,5.0,30.0,10.0,35.0,20000000000.0,354.0,1,1,1,1,8.433,10.8912286,106.6855085,12.757790326839196,0.2840737258638811,15.0,2.670519094119707,6.0,1.4773907045558192,4.0,3.6642325630143913,0.0,1.539368194035441,0.0,0.1932278139049878,12.0,2.789766515743807,0.0,6,20,5,1,0,59,cluster_0,cluster_33,cluster_41,56497175.141242936,354.0,30.0,10.0,35.0,1.0,12.757790326839196,8.433
xã đông thạnh,1,2.0,6.0,30.0,11.0,25.0,21500000000.0,275.0,1,1,1,1,6.223,10.8968495,106.6238547,15.716748762769772,0.6618143975441514,16.0,2.9240170189236814,3.0,1.609732111187098,2.0,1.3972990065722728,6.0,1.539368194035441,0.0,0.1301318986641076,10.0,2.789766515743807,0.0,6,20,5,1,0,11,cluster_14,cluster_6,cluster_70,78181818.18181819,275.0,30.0,11.0,25.0,2.0,15.716748762769772,6.223
xã đông thạnh,1,2.0,6.0,30.0,13.0,26.0,21500000000.0,280.0,1,1,1,1,6.223,10.8968495,106.6238547,15.716748762769772,0.6618143975441514,16.0,2.9240170189236814,3.0,1.609732111187098,2.0,1.3972990065722728,6.0,1.539368194035441,0.0,0.1301318986641076,10.0,2.789766515743807,0.0,6,20,5,1,0,11,cluster_14,cluster_6,cluster_70,76785714.28571428,280.0,30.0,13.0,26.0,2.0,15.716748762769772,6.223
phường bảy hiền,1,5.0,5.0,40.0,4.0,21.0,26500000000.0,80.0,1,1,1,1,46.242,10.8037774,106.6527868,6.043659430230211,0.4775877456713334,112.0,1.0736064671891512,48.0,0.8914489704506288,16.0,1.38785428191484,24.0,0.3236873794330893,4.0,0.2866893324088378,16.0,2.789766515743807,0.0,6,20,5,1,0,73,cluster_13,cluster_1,cluster_34,331250000.0,80.0,40.0,4.0,21.0,5.0,6.043659430230211,46.242
phường bàn cờ,1,6.0,12.0,30.0,5.5,20.0,59000000000.0,99.0,1,1,1,0,68.299,10.7690425,106.6833598,2.1060818504949785,0.1386975686514215,194.0,0.201415930172591,86.0,0.3265985779571252,47.0,0.1670243968060803,113.0,0.0455129404724935,19.0,0.0639707268706188,78.0,1.6023561193263844,4.0,6,20,5,1,0,44,cluster_11,cluster_20,cluster_99,595959595.9595959,99.0,30.0,5.5,20.0,6.0,2.1060818504949785,68.299
phường tân sơn hòa,1,1.0,3.0,12.0,6.0,19.0,23500000000.0,115.0,1,1,1,1,24.485,10.7981139,106.663789,4.688161391958476,0.0907983374811933,136.0,0.4511852416410411,73.0,0.3881982979349555,21.0,0.3515334364721785,34.0,1.1921763448724754,4.0,0.0943180286140365,35.0,4.78878084818212,2.0,6,20,5,1,0,85,cluster_13,cluster_16,cluster_12,204347826.08695653,115.0,12.0,6.0,19.0,1.0,4.688161391958476,24.485
phường phú nhuận,1,2.0,2.0,12.0,4.0,22.0,16800000000.0,76.0,1,1,1,1,46.863,10.7978431,106.674643,3.689531835435336,0.4288570629001585,154.0,0.3118117616331108,76.0,0.5711071626172188,19.0,0.2563639381331828,53.0,1.9454943767766408,6.0,0.1553122603368634,47.0,3.900284792001561,4.0,6,20,5,1,0,89,cluster_19,cluster_16,cluster_58,221052631.57894737,76.0,12.0,4.0,22.0,2.0,3.689531835435336,46.863
phường phú nhuận,1,4.0,6.0,14.0,5.5,22.0,26500000000.0,110.0,1,1,1,1,46.863,10.7967712,106.6696172,4.066479304217088,0.0815169737553974,153.0,0.1794074352351951,78.0,0.4350354694201094,22.0,0.2626102751499631,43.0,1.8465593292650664,6.0,0.2109885010925789,36.0,4.208896676057541,3.0,6,20,5,1,0,89,cluster_13,cluster_16,cluster_12,240909090.9090909,110.0,14.0,5.5,22.0,4.0,4.066479304217088,46.863
phường phú nhuận,1,4.0,5.0,14.0,5.5,21.0,26880000000.0,110.0,1,1,1,1,46.863,10.7967712,106.6696172,4.066479304217088,0.0815169737553974,153.0,0.1794074352351951,78.0,0.4350354694201094,22.0,0.2626102751499631,43.0,1.8465593292650664,6.0,0.2109885010925789,36.0,4.208896676057541,3.0,6,20,5,1,0,89,cluster_13,cluster_16,cluster_12,244363636.36363637,110.0,14.0,5.5,21.0,4.0,4.066479304217088,46.863
phường đức nhuận,1,4.0,8.0,12.0,7.0,17.0,33000000000.0,117.0,1,1,1,1,32.947,10.8060128,106.6781263,4.071024484849459,0.2863551380653265,126.0,0.9594740108423676,54.0,0.2557060182205364,16.0,0.3004546537583896,50.0,1.5661612231982194,9.0,0.0996256618437394,35.0,4.233608911588102,5.0,6,20,5,1,0,64,cluster_1,cluster_27,cluster_77,282051282.05128205,117.0,12.0,7.0,17.0,4.0,4.071024484849459,32.947
phường phú nhuận,1,3.0,5.0,20.0,9.0,17.0,45000000000.0,150.0,1,1,1,1,46.863,10.7978431,106.674643,3.689531835435336,0.4288570629001585,154.0,0.3118117616331108,76.0,0.5711071626172188,19.0,0.2563639381331828,53.0,1.9454943767766408,6.0,0.1553122603368634,47.0,3.900284792001561,4.0,6,20,5,1,0,89,cluster_19,cluster_16,cluster_58,300000000.0,150.0,20.0,9.0,17.0,3.0,3.689531835435336,46.863
phường phú nhuận,1,4.0,8.0,6.0,7.5,22.0,27000000000.0,160.0,1,1,1,1,46.863,10.794035,106.6770483,3.22443271667124,0.0694095480430843,168.0,0.3416504369705601,81.0,0.574598789523646,24.0,0.2112956719001877,58.0,2.0061668906688466,8.0,0.1530383602394927,46.0,3.4224638087302064,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_58,168750000.0,160.0,6.0,7.5,22.0,4.0,3.22443271667124,46.863
phường phú nhuận,1,5.0,5.0,6.0,6.0,12.0,16899999999.999998,69.0,1,1,1,1,46.863,10.7924547,106.6721856,3.580825097192589,0.2947891918550755,173.0,0.2003408666968978,82.0,0.1220367989053182,29.0,0.0795778277053745,53.0,2.0230714783807398,8.0,0.1364305186516693,43.0,3.682058029814949,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_25,244927536.23188403,69.0,6.0,6.0,12.0,5.0,3.580825097192589,46.863
phường phú nhuận,1,3.0,6.0,20.0,9.3,14.0,45000000000.0,350.0,1,1,1,1,46.863,10.7918992,106.6758834,3.1997153271015017,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_25,128571428.57142857,350.0,20.0,9.3,14.0,3.0,3.1997153271015017,46.863
phường xuân hòa,1,4.0,8.0,30.0,4.66,28.0,35000000000.0,96.0,1,1,1,1,21.831,10.7830833,106.6842416,1.9460436499848384,0.3312847310363263,191.0,0.1412704733229399,83.0,0.6006546929080936,47.0,0.5582479452345399,116.0,0.8385575755765127,18.0,0.1032637579844324,80.0,2.006868832724398,5.0,6,20,5,1,0,99,cluster_19,cluster_45,cluster_59,364583333.3333333,96.0,30.0,4.66,28.0,4.0,1.9460436499848384,21.831
phường đức nhuận,1,5.0,5.0,12.0,7.0,12.0,24500000000.0,81.0,1,1,1,1,32.947,10.8080567,106.678915,4.202164612195254,0.0775153431788057,116.0,0.9649774375875412,49.0,0.3966614430429042,15.0,0.1154143276958756,48.0,1.5473034040207714,9.0,0.1172961796277457,32.0,4.216014309638739,5.0,6,20,5,1,0,64,cluster_1,cluster_27,cluster_77,302469135.80246913,81.0,12.0,7.0,12.0,5.0,4.202164612195254,32.947
phường tân sơn nhất,1,3.0,5.0,20.0,7.0,30.0,38000000000.0,190.0,0,0,0,0,26.533,10.7916072,106.6608146,4.6760968524643935,0.1929613819360301,157.0,0.667657390568175,79.0,0.4064454856900369,24.0,0.4411351984450873,40.0,1.3090146728028529,6.0,0.2520848139218181,35.0,4.6537286346069,2.0,6,20,5,1,0,33,cluster_13,cluster_16,cluster_12,200000000.0,190.0,20.0,7.0,30.0,3.0,4.6760968524643935,26.533
phường phú nhuận,1,2.0,3.0,20.0,5.0,12.0,17800000000.0,64.0,1,1,1,1,46.863,10.7918992,106.6758834,3.1997153271015017,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_25,278125000.0,64.0,20.0,5.0,12.0,2.0,3.1997153271015017,46.863
phường phú nhuận,1,4.0,5.0,30.0,7.0,15.0,40000000000.0,95.0,1,1,1,1,46.863,10.7918992,106.6758834,3.1997153271015017,0.1402774525250475,174.0,0.2966322745677956,81.0,0.4780351199370076,29.0,0.0411181935459226,62.0,1.8096797816987769,8.0,0.2409345432948383,40.0,3.34056240172324,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_25,421052631.57894737,95.0,30.0,7.0,15.0,4.0,3.1997153271015017,46.863
phường phú nhuận,1,5.0,5.0,15.0,3.6,15.0,14000000000.0,50.0,1,1,1,1,46.863,10.7967712,106.6696172,4.066479304217088,0.0815169737553974,153.0,0.1794074352351951,78.0,0.4350354694201094,22.0,0.2626102751499631,43.0,1.8465593292650664,6.0,0.2109885010925789,36.0,4.208896676057541,3.0,6,20,5,1,0,89,cluster_13,cluster_16,cluster_12,280000000.0,50.0,15.0,3.6,15.0,5.0,4.066479304217088,46.863
phường nhiêu lộc,1,3.0,3.0,20.0,4.1,16.0,19900000000.0,60.0,1,1,1,1,51.515,10.7881908,106.6776897,2.829036298051577,0.0492632985194052,184.0,0.3577525471125211,84.0,0.3123186160351813,37.0,0.034764753465501,81.0,1.3607308020103004,12.0,0.0273806513602741,48.0,2.918029052645817,4.0,6,20,5,1,0,66,cluster_19,cluster_45,cluster_25,331666666.6666667,60.0,20.0,4.1,16.0,3.0,2.829036298051577,51.515
phường phú nhuận,1,2.0,5.0,16.0,7.5,22.0,24000000000.0,160.0,1,1,1,1,46.863,10.794035,106.6770483,3.22443271667124,0.0694095480430843,168.0,0.3416504369705601,81.0,0.574598789523646,24.0,0.2112956719001877,58.0,2.0061668906688466,8.0,0.1530383602394927,46.0,3.4224638087302064,4.0,6,20,5,1,0,89,cluster_19,cluster_45,cluster_58,150000000.0,160.0,16.0,7.5,22.0,2.0,3.22443271667124,46.863
phường nhiêu lộc,1,5.0,5.0,20.0,5.0,24.0,37000000000.0,99.0,1,1,1,1,51.515,10.7881908,106.6776897,2.829036298051577,0.0492632985194052,184.0,0.3577525471125211,84.0,0.3123186160351813,37.0,0.034764753465501,81.0,1.3607308020103004,12.0,0.0273806513602741,48.0,2.918029052645817,4.0,6,20,5,1,0,66,cluster_19,cluster_45,cluster_25,373737373.7373737,99.0,20.0,5.0,24.0,5.0,2.829036298051577,51.515
phường tân sơn hòa,1,5.0,7.0,10.0,5.0,20.0,25000000000.0,101.0,0,0,0,0,24.485,10.8047752,106.6685417,4.693661080215959,0.4163163812804833,126.0,0.3587887196841816,52.0,1.2536965804783446,18.0,0.6320108808067172,35.0,0.9662604703738824,8.0,0.214696231027526,38.0,4.906260618256796,3.0,6,20,5,1,0,85,cluster_13,cluster_16,cluster_77,247524752.47524753,101.0,10.0,5.0,20.0,5.0,4.693661080215959,24.485
phường an khánh,1,5.0,5.0,16.0,5.0,18.0,19900000000.0,68.0,0,0,0,0,5.021,10.803683,106.7445268,5.616147994072132,0.1638402726395878,43.0,0.8964974860971755,8.0,0.6966319784979186,9.0,0.2874943306118732,23.0,0.362464300666128,5.0,0.2100701133498168,27.0,0.3022838954452357,8.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_21,292647058.8235294,68.0,16.0,5.0,18.0,5.0,5.616147994072132,5.021
phường gia định,1,7.0,18.0,20.0,8.0,40.0,74900000000.0,290.0,1,1,1,1,45.633,10.7973977,106.6953649,2.346735279356983,0.0727444103980166,130.0,0.1670651494304294,59.0,0.563671580617831,20.0,0.1789346357801568,75.0,2.2174111422781486,11.0,0.0884218511842536,38.0,2.207625374628704,6.0,6,20,5,1,0,85,cluster_19,cluster_22,cluster_92,258275862.06896552,290.0,20.0,8.0,40.0,7.0,2.346735279356983,45.633
phường gia định,1,7.0,7.0,15.0,5.0,18.0,70900000000.0,200.0,0,0,0,0,45.633,10.7947837,106.7093255,2.1822596604592133,0.1711869088091718,99.0,1.4231773041651654,47.0,0.3601758043190207,17.0,0.3160654149244814,56.0,2.343508123557825,12.0,0.0265506988051478,43.0,0.6903391017798891,7.0,6,20,5,1,0,85,cluster_12,cluster_38,cluster_16,354500000.0,200.0,15.0,5.0,18.0,7.0,2.1822596604592133,45.633
phường gia định,1,3.0,4.0,30.0,5.0,18.0,26000000000.0,81.0,0,0,0,0,45.633,10.8026588,106.6957607,2.904170804800293,0.0691289109689762,130.0,0.1445941186951344,50.0,0.3513150197837566,16.0,0.3676143151877772,60.0,2.792844049480154,1.0,0.0232465191701605,40.0,2.2795329308265964,6.0,6,20,5,1,0,85,cluster_1,cluster_0,cluster_67,320987654.32098764,81.0,30.0,5.0,18.0,3.0,2.904170804800293,45.633
phường gia định,1,4.0,5.0,30.0,5.0,18.0,54900000000.0,178.0,0,0,0,0,45.633,10.8026588,106.6957607,2.904170804800293,0.0691289109689762,130.0,0.1445941186951344,50.0,0.3513150197837566,16.0,0.3676143151877772,60.0,2.792844049480154,1.0,0.0232465191701605,40.0,2.2795329308265964,6.0,6,20,5,1,0,85,cluster_1,cluster_0,cluster_67,308426966.2921348,178.0,30.0,5.0,18.0,4.0,2.904170804800293,45.633
phường an khánh,1,1.0,2.0,6.0,5.5,20.0,14900000000.0,105.0,1,1,1,1,5.021,10.7949602,106.7305484,3.808504175625029,0.6561629916851701,62.0,0.9356213880345662,21.0,0.452628431051221,11.0,0.7671058558033097,31.0,0.7439168201610871,5.0,0.1672563295946353,34.0,0.6992062452147358,9.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_48,141904761.9047619,105.0,6.0,5.5,20.0,1.0,3.808504175625029,5.021
phường an khánh,1,6.0,9.0,30.0,5.0,18.0,30000000000.0,69.0,0,0,0,0,5.021,10.7949602,106.7305484,3.808504175625029,0.6561629916851701,62.0,0.9356213880345662,21.0,0.452628431051221,11.0,0.7671058558033097,31.0,0.7439168201610871,5.0,0.1672563295946353,34.0,0.6992062452147358,9.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_48,434782608.6956522,69.0,30.0,5.0,18.0,6.0,3.808504175625029,5.021
phường an khánh,1,2.0,3.0,6.0,7.0,20.0,19300000000.0,110.0,1,1,1,1,5.021,10.7949602,106.7305484,3.808504175625029,0.6561629916851701,62.0,0.9356213880345662,21.0,0.452628431051221,11.0,0.7671058558033097,31.0,0.7439168201610871,5.0,0.1672563295946353,34.0,0.6992062452147358,9.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_48,175454545.45454547,110.0,6.0,7.0,20.0,2.0,3.808504175625029,5.021
phường cầu kiệu,1,5.0,15.0,8.0,5.0,18.0,32900000000.0,99.0,0,0,0,0,50.946,10.7968306,106.6913229,2.44074910241188,0.0989473603816921,142.0,0.6077150908310768,62.0,0.6173297645718273,20.0,0.3290326866051206,74.0,2.0832634559367755,11.0,0.5346105379488431,35.0,2.4962462509231447,6.0,6,20,5,1,0,93,cluster_19,cluster_22,cluster_92,332323232.32323235,99.0,8.0,5.0,18.0,5.0,2.44074910241188,50.946
phường an khánh,1,4.0,12.0,8.0,5.0,18.0,32900000000.0,115.0,0,0,0,0,5.021,10.803683,106.7445268,5.616147994072132,0.1638402726395878,43.0,0.8964974860971755,8.0,0.6966319784979186,9.0,0.2874943306118732,23.0,0.362464300666128,5.0,0.2100701133498168,27.0,0.3022838954452357,8.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_21,286086956.5217391,115.0,8.0,5.0,18.0,4.0,5.616147994072132,5.021
phường gia định,1,6.0,20.0,1.0,10.0,20.0,57900000000.0,200.0,1,1,1,1,45.633,10.7909133,106.7128495,2.027459094929293,0.1622012863692637,96.0,1.516140441830048,42.0,0.5930928981153903,16.0,0.142192368565362,59.0,2.0676437362623883,12.0,0.1962604054485045,32.0,0.6386063177538202,7.0,6,20,5,1,0,85,cluster_12,cluster_38,cluster_16,289500000.0,200.0,1.0,10.0,20.0,6.0,2.027459094929293,45.633
phường an khánh,1,4.0,4.0,10.0,5.0,18.0,90000000000.0,237.0,0,0,0,0,5.021,10.8163168,106.7281416,5.280658267618684,0.032848730287072,47.0,1.1447237764054017,15.0,1.5391870973710848,8.0,0.7819709514818282,27.0,1.448788014827076,6.0,0.0366495817993909,22.0,1.8517403594055,8.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_62,379746835.443038,237.0,10.0,5.0,18.0,4.0,5.280658267618684,5.021
phường an khánh,1,3.0,4.0,20.0,5.0,18.0,52900000000.0,92.0,0,0,0,0,5.021,10.8163168,106.7281416,5.280658267618684,0.032848730287072,47.0,1.1447237764054017,15.0,1.5391870973710848,8.0,0.7819709514818282,27.0,1.448788014827076,6.0,0.0366495817993909,22.0,1.8517403594055,8.0,6,20,5,1,0,84,cluster_12,cluster_14,cluster_62,575000000.0,92.0,20.0,5.0,18.0,3.0,5.280658267618684,5.021
phường bình thạnh,1,7.0,20.0,15.0,5.0,18.0,70000000000.0,300.0,0,0,0,0,38.042,10.8045369,106.6985299,3.067975386545508,0.1536564277820822,117.0,0.3253671289426457,47.0,0.3173412790612379,16.0,0.127429078630904,61.0,3.0678526059733926,0.0,0.1082694455382833,47.0,2.0800873263501067,7.0,6,20,5,1,0,100,cluster_1,cluster_0,cluster_67,233333333.33333334,300.0,15.0,5.0,18.0,7.0,3.067975386545508,38.042
phường bình đông,1,3.0,4.0,12.0,5.0,20.0,8000000000.0,100.0,1,1,1,1,17.419,10.7317497,106.6411046,8.22902867929692,0.3679501099283108,91.0,1.784658440835391,39.0,0.3664336643123712,25.0,1.5981998810104383,9.0,1.539368194035441,2.0,0.0263962665257618,25.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_16,cluster_37,cluster_11,80000000.0,100.0,12.0,5.0,20.0,3.0,8.22902867929692,17.419
phường chánh hưng,1,4.0,34.0,30.0,8.0,20.0,55000000000.0,160.0,1,1,1,1,41.368,10.7355903,106.6790827,5.154970628239664,0.1694456566865152,93.0,0.7335866555098396,68.0,1.213349736129997,18.0,0.5356393966412085,23.0,0.5415568922105731,5.0,0.3015473079406952,16.0,4.41872877202425,2.0,6,20,5,1,0,90,cluster_11,cluster_42,cluster_29,343750000.0,160.0,30.0,8.0,20.0,4.0,5.154970628239664,41.368
phường bình đông,1,1.0,5.0,20.0,6.07,40.0,18600000000.0,297.0,1,1,0,1,17.419,10.7317497,106.6411046,8.22902867929692,0.3679501099283108,91.0,1.784658440835391,39.0,0.3664336643123712,25.0,1.5981998810104383,9.0,1.539368194035441,2.0,0.0263962665257618,25.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_16,cluster_37,cluster_11,62626262.62626263,297.0,20.0,6.07,40.0,1.0,8.22902867929692,17.419
phường chánh hưng,1,3.0,4.0,12.0,4.0,19.75,14600000000.0,79.0,1,1,1,1,41.368,10.7355903,106.6790827,5.154970628239664,0.1694456566865152,93.0,0.7335866555098396,68.0,1.213349736129997,18.0,0.5356393966412085,23.0,0.5415568922105731,5.0,0.3015473079406952,16.0,4.41872877202425,2.0,6,20,5,1,0,90,cluster_11,cluster_42,cluster_29,184810126.5822785,79.0,12.0,4.0,19.75,3.0,5.154970628239664,41.368
phường chánh hưng,1,1.0,1.0,15.0,4.5,17.0,9600000000.0,77.0,1,1,0,0,41.368,10.7399041,106.6712904,5.21868159145954,0.180148321246317,132.0,0.2432011089539607,64.0,0.368309701146121,31.0,0.3730511166517984,19.0,0.7844784164149576,8.0,0.2169667890444451,39.0,4.500213345961977,1.0,6,20,5,1,0,90,cluster_2,cluster_42,cluster_51,124675324.67532468,77.0,15.0,4.5,17.0,1.0,5.21868159145954,41.368
phường bình đông,1,3.0,5.0,20.0,5.0,19.4,13700000000.0,97.0,1,1,1,1,17.419,10.7317497,106.6411046,8.22902867929692,0.3679501099283108,91.0,1.784658440835391,39.0,0.3664336643123712,25.0,1.5981998810104383,9.0,1.539368194035441,2.0,0.0263962665257618,25.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_16,cluster_37,cluster_11,141237113.40206185,97.0,20.0,5.0,19.4,3.0,8.22902867929692,17.419
xã bình hưng,1,3.0,5.0,12.0,4.0,18.0,9800000000.0,72.0,1,1,1,1,5.665,10.7309783,106.6883602,5.261451296416292,0.0762391423475691,72.0,0.6282869891382454,60.0,1.7631242346224758,9.0,1.5146058247163277,18.0,1.4766373072756624,3.0,0.0988796720659019,15.0,4.542278314088791,1.0,6,20,5,1,0,17,cluster_11,cluster_3,cluster_29,136111111.1111111,72.0,12.0,4.0,18.0,3.0,5.261451296416292,5.665
phường chánh hưng,1,1.0,2.0,6.0,5.8,14.0,9800000000.0,86.0,1,1,0,1,41.368,10.7414287,106.6878266,4.1760225017992,0.3867826028191264,109.0,0.1574216506104367,75.0,0.6134650344084684,27.0,0.7222485564434492,54.0,0.9529500775966876,8.0,0.3139636012776142,11.0,3.4455769939015,3.0,6,20,5,1,0,90,cluster_11,cluster_3,cluster_55,113953488.37209302,86.0,6.0,5.8,14.0,1.0,4.1760225017992,41.368
phường bình đông,1,4.0,4.0,20.0,4.8,19.0,10400000000.0,91.0,1,1,1,1,17.419,10.7090878,106.6278657,10.958140766234576,0.1757772306718288,29.0,2.989892512324281,9.0,0.5287541935660864,15.0,0.5961797164695372,4.0,4.106384268151161,0.0,0.3194711777036269,23.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_16,cluster_18,cluster_71,114285714.28571428,91.0,20.0,4.8,19.0,4.0,10.958140766234576,17.419
xã bình hưng,1,3.0,12.0,12.0,10.0,14.8,27000000000.0,150.0,1,1,1,1,5.665,10.7359171,106.6911757,4.656342641667165,0.1427681983799538,86.0,0.0421135236258111,67.0,1.3105302274457342,14.0,0.964132024453998,33.0,1.4198398460224126,4.0,0.1735244549325077,15.0,3.9437840862966,2.0,6,20,5,1,0,17,cluster_11,cluster_3,cluster_29,180000000.0,150.0,12.0,10.0,14.8,3.0,4.656342641667165,5.665
phường chánh hưng,1,1.0,5.0,16.0,5.08,25.51,22500000000.0,129.0,1,1,1,1,41.368,10.7460099,106.6829836,3.938890870016373,0.1026391394111249,142.0,0.6244011765486238,76.0,0.389629664161238,41.0,0.0111438965873269,62.0,0.7192455313154356,10.0,0.2217875008797816,29.0,3.203953797566647,3.0,6,20,5,1,0,90,cluster_11,cluster_42,cluster_55,174418604.6511628,129.0,16.0,5.08,25.51,1.0,3.938890870016373,41.368
phường bình đông,1,3.0,6.0,12.0,5.0,16.0,17000000000.0,67.0,1,1,1,1,17.419,10.7352533,106.6624617,6.23674807104706,0.2184777036670355,105.0,0.8645982053725461,55.0,0.7382594683885174,22.0,0.8304851119428326,15.0,1.336303960573946,6.0,0.1472638823624618,24.0,2.789766515743807,0.0,6,20,5,1,0,42,cluster_2,cluster_37,cluster_51,253731343.2835821,67.0,12.0,5.0,16.0,3.0,6.23674807104706,17.419
